Date,High,Low,Open,Close,Volume,Adj Close,Difference
2010-06-11,5.28000020980835,5.239999771118164,5.25,5.25,3588600.0,3.282498598098755,0.0
2010-06-14,5.28000020980835,5.25,5.25,5.260000228881836,2827100.0,3.288752317428589,-0.010000228881835938
2010-06-15,5.309999942779541,5.260000228881836,5.260000228881836,5.309999942779541,2789200.0,3.3200137615203857,-0.04999971389770508
2010-06-16,5.329999923706055,5.300000190734863,5.329999923706055,5.300000190734863,2742000.0,3.3137617111206055,0.029999732971191406
2010-06-17,5.309999942779541,5.289999961853027,5.300000190734863,5.300000190734863,1120400.0,3.3137617111206055,0.0
2010-06-18,5.320000171661377,5.289999961853027,5.300000190734863,5.309999942779541,3769400.0,3.3200137615203857,-0.009999752044677734
2010-06-21,5.329999923706055,5.300000190734863,5.329999923706055,5.320000171661377,5575500.0,3.326266288757324,0.009999752044677734
2010-06-22,5.320000171661377,5.269999980926514,5.320000171661377,5.269999980926514,4024000.0,3.2950046062469482,0.05000019073486328
2010-06-23,5.320000171661377,5.269999980926514,5.269999980926514,5.320000171661377,5742200.0,3.326266288757324,-0.05000019073486328
2010-06-24,5.300000190734863,5.269999980926514,5.28000020980835,5.300000190734863,1200200.0,3.332555055618286,-0.019999980926513672
2010-06-25,5.289999961853027,5.269999980926514,5.28000020980835,5.289999961853027,1447000.0,3.326265811920166,-0.009999752044677734
2010-06-28,5.300000190734863,5.269999980926514,5.28000020980835,5.28000020980835,1631900.0,3.319978713989258,0.0
2010-06-29,5.320000171661377,5.289999961853027,5.300000190734863,5.320000171661377,2493300.0,3.3451297283172607,-0.019999980926513672
2010-06-30,5.309999942779541,5.28000020980835,5.28000020980835,5.28000020980835,1801800.0,3.319978713989258,0.0
2010-07-01,5.28000020980835,5.260000228881836,5.260000228881836,5.260000228881836,1418000.0,3.3074026107788086,0.0
2010-07-02,5.269999980926514,5.25,5.260000228881836,5.25,2669000.0,3.301115036010742,0.010000228881835938
2010-07-05,5.269999980926514,5.25,5.25,5.25,1569400.0,3.301115036010742,0.0
2010-07-06,5.340000152587891,5.230000019073486,5.230000019073486,5.329999923706055,1697900.0,3.3514182567596436,-0.09999990463256836
2010-07-07,5.329999923706055,5.269999980926514,5.269999980926514,5.329999923706055,1029300.0,3.3514182567596436,-0.059999942779541016
2010-07-08,5.320000171661377,5.289999961853027,5.309999942779541,5.300000190734863,2706900.0,3.332555055618286,0.009999752044677734
2010-07-09,5.309999942779541,5.289999961853027,5.289999961853027,5.309999942779541,3221300.0,3.3388404846191406,-0.019999980926513672
2010-07-12,5.340000152587891,5.289999961853027,5.320000171661377,5.289999961853027,762900.0,3.326265811920166,0.03000020980834961
2010-07-13,5.300000190734863,5.28000020980835,5.300000190734863,5.300000190734863,1218300.0,3.332555055618286,0.0
2010-07-14,5.320000171661377,5.289999961853027,5.300000190734863,5.320000171661377,1353400.0,3.3451297283172607,-0.019999980926513672
2010-07-15,5.320000171661377,5.289999961853027,5.320000171661377,5.300000190734863,670700.0,3.332555055618286,0.019999980926513672
2010-07-16,5.309999942779541,5.28000020980835,5.289999961853027,5.309999942779541,1119700.0,3.3388404846191406,-0.019999980926513672
2010-07-19,5.320000171661377,5.28000020980835,5.289999961853027,5.309999942779541,1087600.0,3.3388404846191406,-0.019999980926513672
2010-07-20,5.320000171661377,5.309999942779541,5.309999942779541,5.320000171661377,2029800.0,3.3451297283172607,-0.010000228881835938
2010-07-21,5.329999923706055,5.289999961853027,5.320000171661377,5.300000190734863,3515100.0,3.332555055618286,0.019999980926513672
2010-07-22,5.300000190734863,5.28000020980835,5.300000190734863,5.28000020980835,2418700.0,3.319978713989258,0.019999980926513672
2010-07-23,5.329999923706055,5.289999961853027,5.300000190734863,5.329999923706055,3302300.0,3.3514182567596436,-0.029999732971191406
2010-07-26,5.329999923706055,5.28000020980835,5.329999923706055,5.300000190734863,1660700.0,3.332555055618286,0.029999732971191406
2010-07-27,5.320000171661377,5.289999961853027,5.300000190734863,5.320000171661377,2318500.0,3.3451297283172607,-0.019999980926513672
2010-07-28,5.329999923706055,5.300000190734863,5.329999923706055,5.320000171661377,2316200.0,3.3451297283172607,0.009999752044677734
2010-07-29,5.309999942779541,5.269999980926514,5.309999942779541,5.309999942779541,6184000.0,3.3388404846191406,0.0
2010-07-30,5.309999942779541,5.28000020980835,5.300000190734863,5.289999961853027,3746300.0,3.326265811920166,0.010000228881835938
2010-08-02,5.309999942779541,5.28000020980835,5.289999961853027,5.300000190734863,5120100.0,3.332555055618286,-0.010000228881835938
2010-08-03,5.320000171661377,5.28000020980835,5.300000190734863,5.300000190734863,2967200.0,3.332555055618286,0.0
2010-08-04,5.309999942779541,5.289999961853027,5.289999961853027,5.300000190734863,4853600.0,3.332555055618286,-0.010000228881835938
2010-08-05,5.309999942779541,5.269999980926514,5.289999961853027,5.309999942779541,3861500.0,3.3388404846191406,-0.019999980926513672
2010-08-06,5.309999942779541,5.28000020980835,5.309999942779541,5.289999961853027,2417900.0,3.326265811920166,0.019999980926513672
2010-08-09,5.300000190734863,5.269999980926514,5.289999961853027,5.300000190734863,3261300.0,3.332555055618286,-0.010000228881835938
2010-08-10,5.309999942779541,5.28000020980835,5.28000020980835,5.300000190734863,4757900.0,3.332555055618286,-0.019999980926513672
2010-08-11,5.300000190734863,5.28000020980835,5.28000020980835,5.300000190734863,3418000.0,3.332555055618286,-0.019999980926513672
2010-08-12,5.300000190734863,5.260000228881836,5.28000020980835,5.28000020980835,3119700.0,3.319978713989258,0.0
2010-08-13,5.300000190734863,5.269999980926514,5.28000020980835,5.28000020980835,3361300.0,3.319978713989258,0.0
2010-08-16,5.289999961853027,5.28000020980835,5.289999961853027,5.28000020980835,3504900.0,3.319978713989258,0.009999752044677734
2010-08-17,5.300000190734863,5.28000020980835,5.28000020980835,5.289999961853027,4261600.0,3.326265811920166,-0.009999752044677734
2010-08-18,5.539999961853027,5.300000190734863,5.300000190734863,5.429999828338623,18972200.0,3.4142956733703613,-0.12999963760375977
2010-08-19,5.449999809265137,5.389999866485596,5.440000057220459,5.400000095367432,4634600.0,3.395430564880371,0.039999961853027344
2010-08-20,5.429999828338623,5.380000114440918,5.380000114440918,5.429999828338623,3425600.0,3.4142956733703613,-0.04999971389770508
2010-08-23,5.429999828338623,5.380000114440918,5.420000076293945,5.429999828338623,4129200.0,3.4142956733703613,-0.009999752044677734
2010-08-24,5.440000057220459,5.400000095367432,5.429999828338623,5.409999847412109,6617400.0,3.4017202854156494,0.019999980926513672
2010-08-25,5.449999809265137,5.369999885559082,5.400000095367432,5.449999809265137,5771400.0,3.4268715381622314,-0.04999971389770508
2010-08-26,5.449999809265137,5.420000076293945,5.420000076293945,5.449999809265137,2391800.0,3.4268715381622314,-0.029999732971191406
2010-08-27,5.449999809265137,5.429999828338623,5.449999809265137,5.449999809265137,3934200.0,3.4268715381622314,0.0
2010-08-30,5.510000228881836,5.380000114440918,5.449999809265137,5.380000114440918,14841700.0,3.382857322692871,0.06999969482421875
2010-09-01,5.46999979019165,5.300000190734863,5.440000057220459,5.380000114440918,17694800.0,3.382857322692871,0.059999942779541016
2010-09-02,5.420000076293945,5.340000152587891,5.400000095367432,5.369999885559082,7574100.0,3.3765690326690674,0.03000020980834961
2010-09-03,5.380000114440918,5.349999904632568,5.360000133514404,5.380000114440918,4135900.0,3.382857322692871,-0.019999980926513672
2010-09-06,5.400000095367432,5.360000133514404,5.380000114440918,5.400000095367432,2864000.0,3.395430564880371,-0.019999980926513672
2010-09-07,5.420000076293945,5.380000114440918,5.380000114440918,5.420000076293945,1063500.0,3.4080076217651367,-0.039999961853027344
2010-09-08,5.409999847412109,5.389999866485596,5.400000095367432,5.400000095367432,4795400.0,3.395430564880371,0.0
2010-09-09,5.420000076293945,5.360000133514404,5.400000095367432,5.400000095367432,2899900.0,3.395430564880371,0.0
2010-09-13,5.440000057220459,5.389999866485596,5.400000095367432,5.440000057220459,2669400.0,3.4205844402313232,-0.039999961853027344
2010-09-14,5.420000076293945,5.340000152587891,5.380000114440918,5.420000076293945,6147500.0,3.458873748779297,-0.039999961853027344
2010-09-15,5.420000076293945,5.369999885559082,5.400000095367432,5.420000076293945,4749700.0,3.458873748779297,-0.019999980926513672
2010-09-17,5.409999847412109,5.320000171661377,5.389999866485596,5.320000171661377,6349200.0,3.39505672454834,0.06999969482421875
2010-09-20,5.349999904632568,5.320000171661377,5.329999923706055,5.329999923706055,3148900.0,3.4014394283294678,0.0
2010-09-21,5.360000133514404,5.329999923706055,5.329999923706055,5.340000152587891,2182400.0,3.4078195095062256,-0.010000228881835938
2010-09-22,5.400000095367432,5.340000152587891,5.340000152587891,5.369999885559082,6054800.0,3.4269657135009766,-0.029999732971191406
2010-09-23,5.369999885559082,5.349999904632568,5.369999885559082,5.369999885559082,1263400.0,3.4269657135009766,0.0
2010-09-24,5.389999866485596,5.340000152587891,5.340000152587891,5.369999885559082,3565600.0,3.4269657135009766,-0.029999732971191406
2010-09-27,5.409999847412109,5.349999904632568,5.409999847412109,5.369999885559082,4892600.0,3.4269657135009766,0.039999961853027344
2010-09-28,5.400000095367432,5.329999923706055,5.389999866485596,5.349999904632568,2433700.0,3.4142019748687744,0.039999961853027344
2010-09-29,5.360000133514404,5.320000171661377,5.320000171661377,5.360000133514404,5182700.0,3.4205844402313232,-0.039999961853027344
2010-09-30,5.360000133514404,5.329999923706055,5.360000133514404,5.349999904632568,7594100.0,3.4142019748687744,0.010000228881835938
2010-10-01,5.349999904632568,5.320000171661377,5.329999923706055,5.329999923706055,6981600.0,3.4014394283294678,0.0
2010-10-04,5.340000152587891,5.320000171661377,5.329999923706055,5.329999923706055,6789600.0,3.4014394283294678,0.0
2010-10-05,5.340000152587891,5.320000171661377,5.329999923706055,5.329999923706055,5216900.0,3.4014394283294678,0.0
2010-10-06,5.349999904632568,5.320000171661377,5.349999904632568,5.340000152587891,5046400.0,3.4078195095062256,0.009999752044677734
2010-10-07,5.360000133514404,5.300000190734863,5.329999923706055,5.360000133514404,8321000.0,3.4205844402313232,-0.03000020980834961
2010-10-08,5.349999904632568,5.320000171661377,5.340000152587891,5.320000171661377,5894500.0,3.39505672454834,0.019999980926513672
2010-10-11,5.340000152587891,5.309999942779541,5.320000171661377,5.320000171661377,6149200.0,3.39505672454834,0.0
2010-10-12,5.349999904632568,5.309999942779541,5.320000171661377,5.349999904632568,5467300.0,3.4142019748687744,-0.029999732971191406
2010-10-13,5.360000133514404,5.320000171661377,5.329999923706055,5.360000133514404,4147700.0,3.4205844402313232,-0.03000020980834961
2010-10-14,5.360000133514404,5.340000152587891,5.349999904632568,5.360000133514404,5730800.0,3.4205844402313232,-0.010000228881835938
2010-10-15,5.360000133514404,5.340000152587891,5.349999904632568,5.349999904632568,7992500.0,3.4142019748687744,0.0
2010-10-18,5.340000152587891,5.309999942779541,5.340000152587891,5.309999942779541,4561800.0,3.3886735439300537,0.03000020980834961
2010-10-19,5.329999923706055,5.300000190734863,5.320000171661377,5.309999942779541,7005500.0,3.3886735439300537,0.010000228881835938
2010-10-20,5.309999942779541,5.289999961853027,5.300000190734863,5.300000190734863,10497200.0,3.382294178009033,0.0
2010-10-21,5.309999942779541,5.289999961853027,5.300000190734863,5.289999961853027,21562500.0,3.3759119510650635,0.010000228881835938
2010-10-22,5.300000190734863,5.28000020980835,5.289999961853027,5.289999961853027,4041600.0,3.3759119510650635,0.0
2010-10-25,5.340000152587891,5.289999961853027,5.320000171661377,5.300000190734863,4774900.0,3.382294178009033,0.019999980926513672
2010-10-26,5.300000190734863,5.289999961853027,5.300000190734863,5.289999961853027,3605600.0,3.3759119510650635,0.010000228881835938
2010-10-27,5.300000190734863,5.25,5.289999961853027,5.25,6091200.0,3.3503854274749756,0.039999961853027344
2010-10-28,5.300000190734863,5.260000228881836,5.260000228881836,5.300000190734863,4812000.0,3.382294178009033,-0.039999961853027344
2010-10-29,5.300000190734863,5.28000020980835,5.260000228881836,5.289999961853027,5368900.0,3.3759119510650635,-0.029999732971191406
2010-11-01,5.289999961853027,5.239999771118164,5.289999961853027,5.28000020980835,7572600.0,3.3695309162139893,0.009999752044677734
2010-11-02,5.28000020980835,5.260000228881836,5.269999980926514,5.260000228881836,5687400.0,3.35676646232605,0.009999752044677734
2010-11-03,5.28000020980835,5.25,5.260000228881836,5.28000020980835,4873100.0,3.3695309162139893,-0.019999980926513672
2010-11-04,5.28000020980835,5.25,5.269999980926514,5.269999980926514,9422400.0,3.3631484508514404,0.0
2010-11-08,5.289999961853027,5.269999980926514,5.269999980926514,5.28000020980835,3367200.0,3.3695309162139893,-0.010000228881835938
2010-11-09,5.340000152587891,5.269999980926514,5.28000020980835,5.300000190734863,4695100.0,3.382294178009033,-0.019999980926513672
2010-11-10,5.329999923706055,5.28000020980835,5.300000190734863,5.329999923706055,3079400.0,3.4014394283294678,-0.029999732971191406
2010-11-11,5.329999923706055,5.289999961853027,5.320000171661377,5.300000190734863,1998000.0,3.382294178009033,0.019999980926513672
2010-11-12,5.309999942779541,5.28000020980835,5.300000190734863,5.300000190734863,3495600.0,3.382294178009033,0.0
2010-11-15,5.309999942779541,5.269999980926514,5.300000190734863,5.289999961853027,2683000.0,3.3759119510650635,0.010000228881835938
2010-11-16,5.349999904632568,5.269999980926514,5.28000020980835,5.349999904632568,3211500.0,3.4142019748687744,-0.06999969482421875
2010-11-18,5.349999904632568,5.289999961853027,5.300000190734863,5.349999904632568,1678300.0,3.4142019748687744,-0.04999971389770508
2010-11-19,5.329999923706055,5.300000190734863,5.320000171661377,5.320000171661377,1106500.0,3.39505672454834,0.0
2010-11-22,5.340000152587891,5.300000190734863,5.309999942779541,5.340000152587891,869100.0,3.4078195095062256,-0.03000020980834961
2010-11-23,5.340000152587891,5.300000190734863,5.329999923706055,5.300000190734863,2770500.0,3.382294178009033,0.029999732971191406
2010-11-24,5.309999942779541,5.260000228881836,5.260000228881836,5.300000190734863,2014300.0,3.382294178009033,-0.039999961853027344
2010-11-25,5.309999942779541,5.269999980926514,5.300000190734863,5.28000020980835,6377900.0,3.3695309162139893,0.019999980926513672
2010-11-26,5.300000190734863,5.260000228881836,5.289999961853027,5.28000020980835,5604400.0,3.3695309162139893,0.009999752044677734
2010-11-29,5.300000190734863,5.260000228881836,5.28000020980835,5.300000190734863,7443700.0,3.382294178009033,-0.019999980926513672
2010-11-30,5.329999923706055,5.269999980926514,5.289999961853027,5.289999961853027,14536400.0,3.3759119510650635,0.0
2010-12-01,5.309999942779541,5.289999961853027,5.300000190734863,5.300000190734863,6633500.0,3.382294178009033,0.0
2010-12-02,5.320000171661377,5.28000020980835,5.320000171661377,5.289999961853027,5407100.0,3.3759119510650635,0.03000020980834961
2010-12-03,5.309999942779541,5.289999961853027,5.300000190734863,5.309999942779541,3919000.0,3.3886735439300537,-0.009999752044677734
2010-12-06,5.360000133514404,5.300000190734863,5.320000171661377,5.360000133514404,2969000.0,3.4205844402313232,-0.039999961853027344
2010-12-08,5.380000114440918,5.340000152587891,5.349999904632568,5.380000114440918,1941000.0,3.433347463607788,-0.03000020980834961
2010-12-09,5.369999885559082,5.360000133514404,5.360000133514404,5.369999885559082,1440200.0,3.4269657135009766,-0.009999752044677734
2010-12-10,5.369999885559082,5.309999942779541,5.369999885559082,5.309999942779541,2606000.0,3.3886735439300537,0.059999942779541016
2010-12-13,5.369999885559082,5.320000171661377,5.320000171661377,5.369999885559082,1304200.0,3.4269657135009766,-0.04999971389770508
2010-12-14,5.300000190734863,5.269999980926514,5.289999961853027,5.28000020980835,5068100.0,3.420488119125366,0.009999752044677734
2010-12-15,5.300000190734863,5.25,5.269999980926514,5.300000190734863,2882500.0,3.4334442615509033,-0.03000020980834961
2010-12-16,5.309999942779541,5.269999980926514,5.289999961853027,5.269999980926514,2582500.0,3.4140090942382812,0.019999980926513672
2010-12-17,5.289999961853027,5.260000228881836,5.269999980926514,5.28000020980835,3091600.0,3.420488119125366,-0.010000228881835938
2010-12-20,5.300000190734863,5.260000228881836,5.28000020980835,5.289999961853027,1618900.0,3.4269652366638184,-0.009999752044677734
2010-12-21,5.309999942779541,5.28000020980835,5.289999961853027,5.289999961853027,1915600.0,3.4269652366638184,0.0
2010-12-22,5.309999942779541,5.28000020980835,5.28000020980835,5.309999942779541,1722400.0,3.439920425415039,-0.029999732971191406
2010-12-23,5.389999866485596,5.309999942779541,5.309999942779541,5.349999904632568,2312800.0,3.465834140777588,-0.039999961853027344
2010-12-24,5.349999904632568,5.309999942779541,5.349999904632568,5.329999923706055,136500.0,3.4528772830963135,0.019999980926513672
2010-12-27,5.320000171661377,5.300000190734863,5.300000190734863,5.300000190734863,528700.0,3.4334442615509033,0.0
2010-12-28,5.349999904632568,5.300000190734863,5.320000171661377,5.320000171661377,547700.0,3.446399688720703,0.0
2010-12-29,5.349999904632568,5.320000171661377,5.320000171661377,5.349999904632568,1735300.0,3.465834140777588,-0.029999732971191406
2010-12-30,5.369999885559082,5.289999961853027,5.349999904632568,5.300000190734863,2444200.0,3.4334442615509033,0.04999971389770508
2011-01-03,5.349999904632568,5.309999942779541,5.349999904632568,5.320000171661377,1302300.0,3.446399688720703,0.029999732971191406
2011-01-04,5.349999904632568,5.320000171661377,5.320000171661377,5.340000152587891,1545400.0,3.459355592727661,-0.019999980926513672
2011-01-05,5.360000133514404,5.320000171661377,5.349999904632568,5.360000133514404,3389700.0,3.472313404083252,-0.010000228881835938
2011-01-06,5.360000133514404,5.329999923706055,5.340000152587891,5.360000133514404,3049500.0,3.472313404083252,-0.019999980926513672
2011-01-07,5.369999885559082,5.320000171661377,5.360000133514404,5.349999904632568,1925000.0,3.465834140777588,0.010000228881835938
2011-01-10,5.360000133514404,5.320000171661377,5.349999904632568,5.329999923706055,1591100.0,3.4528772830963135,0.019999980926513672
2011-01-11,5.340000152587891,5.309999942779541,5.309999942779541,5.340000152587891,488600.0,3.459355592727661,-0.03000020980834961
2011-01-12,5.340000152587891,5.309999942779541,5.309999942779541,5.340000152587891,614900.0,3.459355592727661,-0.03000020980834961
2011-01-13,5.340000152587891,5.289999961853027,5.340000152587891,5.309999942779541,2633800.0,3.439920425415039,0.03000020980834961
2011-01-14,5.349999904632568,5.300000190734863,5.309999942779541,5.349999904632568,1577900.0,3.465834140777588,-0.039999961853027344
2011-01-17,5.389999866485596,5.309999942779541,5.329999923706055,5.389999866485596,4553100.0,3.4917471408843994,-0.059999942779541016
2011-01-18,5.400000095367432,5.349999904632568,5.389999866485596,5.400000095367432,1384500.0,3.4982244968414307,-0.010000228881835938
2011-01-19,5.400000095367432,5.369999885559082,5.380000114440918,5.400000095367432,1974400.0,3.4982244968414307,-0.019999980926513672
2011-01-21,5.389999866485596,5.349999904632568,5.380000114440918,5.380000114440918,1990500.0,3.4852685928344727,0.0
2011-01-24,5.380000114440918,5.349999904632568,5.380000114440918,5.360000133514404,4576800.0,3.472313404083252,0.019999980926513672
2011-01-25,5.360000133514404,5.309999942779541,5.360000133514404,5.320000171661377,4261000.0,3.446399688720703,0.039999961853027344
2011-01-26,5.320000171661377,5.25,5.309999942779541,5.309999942779541,1734600.0,3.439920425415039,0.0
2011-01-27,5.360000133514404,5.300000190734863,5.320000171661377,5.349999904632568,1456300.0,3.465834140777588,-0.029999732971191406
2011-01-28,5.329999923706055,5.289999961853027,5.309999942779541,5.320000171661377,2500200.0,3.446399688720703,-0.010000228881835938
2011-01-31,5.400000095367432,5.289999961853027,5.300000190734863,5.340000152587891,3136000.0,3.459355592727661,-0.039999961853027344
2011-02-02,5.369999885559082,5.340000152587891,5.349999904632568,5.360000133514404,464500.0,3.472313404083252,-0.010000228881835938
2011-02-07,5.329999923706055,5.329999923706055,5.349999904632568,5.329999923706055,40000.0,3.4528772830963135,0.019999980926513672
2011-02-08,5.409999847412109,5.340000152587891,5.340000152587891,5.389999866485596,4558300.0,3.4917471408843994,-0.04999971389770508
2011-02-09,5.480000019073486,5.389999866485596,5.389999866485596,5.460000038146973,5806900.0,3.537094831466675,-0.07000017166137695
2011-02-10,5.489999771118164,5.449999809265137,5.449999809265137,5.460000038146973,6732800.0,3.537094831466675,-0.010000228881835938
2011-02-11,5.440000057220459,5.349999904632568,5.440000057220459,5.360000133514404,7396300.0,3.472313404083252,0.07999992370605469
2011-02-14,5.480000019073486,5.380000114440918,5.380000114440918,5.440000057220459,1833400.0,3.524138927459717,-0.059999942779541016
2011-02-16,5.409999847412109,5.389999866485596,5.400000095367432,5.400000095367432,3254800.0,3.4982244968414307,0.0
2011-02-17,5.420000076293945,5.380000114440918,5.400000095367432,5.380000114440918,2973300.0,3.4852685928344727,0.019999980926513672
2011-02-18,5.400000095367432,5.380000114440918,5.380000114440918,5.389999866485596,1849300.0,3.4917471408843994,-0.009999752044677734
2011-02-21,5.400000095367432,5.380000114440918,5.389999866485596,5.400000095367432,1471500.0,3.4982244968414307,-0.010000228881835938
2011-02-22,5.389999866485596,5.369999885559082,5.389999866485596,5.389999866485596,1887300.0,3.4917471408843994,0.0
2011-02-23,5.409999847412109,5.360000133514404,5.369999885559082,5.409999847412109,2253000.0,3.504703998565674,-0.039999961853027344
2011-02-24,5.420000076293945,5.300000190734863,5.409999847412109,5.389999866485596,2245300.0,3.4917471408843994,0.019999980926513672
2011-02-25,5.369999885559082,5.329999923706055,5.369999885559082,5.349999904632568,1916800.0,3.465834140777588,0.019999980926513672
2011-02-28,5.429999828338623,5.329999923706055,5.360000133514404,5.429999828338623,3087100.0,3.5176594257354736,-0.06999969482421875
2011-03-01,5.46999979019165,5.429999828338623,5.429999828338623,5.460000038146973,2876900.0,3.537094831466675,-0.03000020980834961
2011-03-02,5.480000019073486,5.429999828338623,5.449999809265137,5.449999809265137,1694100.0,3.530616283416748,0.0
2011-03-03,5.539999961853027,5.449999809265137,5.449999809265137,5.510000228881836,4462500.0,3.5694854259490967,-0.06000041961669922
2011-03-04,5.559999942779541,5.5,5.53000020980835,5.53000020980835,5623200.0,3.582441806793213,0.0
2011-03-07,5.519999980926514,5.46999979019165,5.519999980926514,5.519999980926514,5710400.0,3.5759634971618652,0.0
2011-03-08,5.559999942779541,5.480000019073486,5.519999980926514,5.510000228881836,6023300.0,3.5694854259490967,0.009999752044677734
2011-03-09,5.550000190734863,5.5,5.550000190734863,5.510000228881836,4732700.0,3.5694854259490967,0.039999961853027344
2011-03-10,5.519999980926514,5.5,5.510000228881836,5.510000228881836,4729600.0,3.5694854259490967,0.0
2011-03-11,5.510000228881836,5.380000114440918,5.510000228881836,5.400000095367432,6674100.0,3.549764394760132,0.1100001335144043
2011-03-14,5.409999847412109,5.349999904632568,5.400000095367432,5.389999866485596,3479700.0,3.5431911945343018,0.010000228881835938
2011-03-15,5.389999866485596,5.360000133514404,5.380000114440918,5.369999885559082,4481900.0,3.5300443172454834,0.010000228881835938
2011-03-16,5.380000114440918,5.340000152587891,5.360000133514404,5.360000133514404,4017800.0,3.523470640182495,0.0
2011-03-17,5.360000133514404,5.329999923706055,5.349999904632568,5.349999904632568,3148300.0,3.5168967247009277,0.0
2011-03-18,5.400000095367432,5.340000152587891,5.349999904632568,5.400000095367432,3830400.0,3.549764394760132,-0.05000019073486328
2011-03-21,5.400000095367432,5.369999885559082,5.400000095367432,5.380000114440918,2862200.0,3.5366179943084717,0.019999980926513672
2011-03-22,5.400000095367432,5.360000133514404,5.380000114440918,5.380000114440918,1602600.0,3.5366179943084717,0.0
2011-03-23,5.389999866485596,5.369999885559082,5.380000114440918,5.380000114440918,2481700.0,3.5366179943084717,0.0
2011-03-24,5.429999828338623,5.369999885559082,5.400000095367432,5.429999828338623,2144300.0,3.5694849491119385,-0.029999732971191406
2011-03-25,5.409999847412109,5.389999866485596,5.400000095367432,5.400000095367432,1618300.0,3.549764394760132,0.0
2011-03-28,5.429999828338623,5.369999885559082,5.400000095367432,5.380000114440918,1319100.0,3.5366179943084717,0.019999980926513672
2011-03-29,5.380000114440918,5.329999923706055,5.380000114440918,5.380000114440918,4444400.0,3.5366179943084717,0.0
2011-03-30,5.380000114440918,5.349999904632568,5.380000114440918,5.369999885559082,3648000.0,3.5300443172454834,0.010000228881835938
2011-03-31,5.400000095367432,5.360000133514404,5.380000114440918,5.380000114440918,3612600.0,3.5366179943084717,0.0
2011-04-01,5.400000095367432,5.380000114440918,5.380000114440918,5.389999866485596,1097800.0,3.5431911945343018,-0.009999752044677734
