Date,High,Low,Open,Close,Volume,Adj Close
2011-08-01,5.119999885559082,5.090000152587891,5.099999904632568,5.099999904632568,8010400.0,4.023020267486572
2011-08-02,5.119999885559082,5.070000171661377,5.099999904632568,5.099999904632568,7148700.0,4.023020267486572
2011-08-03,5.099999904632568,5.059999942779541,5.099999904632568,5.070000171661377,12787200.0,3.999356269836426
2011-08-04,5.110000133514404,5.050000190734863,5.079999923706055,5.070000171661377,16134800.0,3.999356269836426
2011-08-05,5.079999923706055,5.039999961853027,5.050000190734863,5.070000171661377,44233300.0,3.999356269836426
2011-08-08,5.070000171661377,4.940000057220459,5.050000190734863,4.989999771118164,58393900.0,3.936248779296875
2011-08-09,5.0,4.519999980926514,4.519999980926514,4.940000057220459,40229900.0,3.8968071937561035
2011-08-10,5.0,4.889999866485596,4.989999771118164,4.900000095367432,61181800.0,3.8652548789978027
2011-08-11,4.949999809265137,4.75,4.75,4.900000095367432,23291600.0,3.8652548789978027
2011-08-12,4.940000057220459,4.900000095367432,4.920000076293945,4.920000076293945,26375800.0,3.8810319900512695
2011-08-15,4.96999979019165,4.920000076293945,4.929999828338623,4.960000038146973,15332200.0,3.912583827972412
2011-08-16,5.0,4.96999979019165,5.0,4.980000019073486,16009100.0,3.9283607006073
2011-08-17,5.010000228881836,4.980000019073486,5.0,4.980000019073486,24882700.0,3.9283607006073
2011-08-18,5.0,4.980000019073486,4.989999771118164,5.0,19513000.0,3.9441378116607666
2011-08-19,5.0,4.929999828338623,4.960000038146973,5.0,23583700.0,3.9441378116607666
2011-08-22,5.0,4.920000076293945,4.920000076293945,4.980000019073486,26570000.0,3.9283607006073
2011-08-23,4.989999771118164,4.960000038146973,4.980000019073486,4.980000019073486,33378200.0,3.9283607006073
2011-08-24,4.96999979019165,4.829999923706055,4.96999979019165,4.849999904632568,40935600.0,3.825813055038452
2011-08-25,4.880000114440918,4.559999942779541,4.880000114440918,4.630000114440918,54731300.0,3.652271270751953
2011-08-26,4.75,4.429999828338623,4.599999904632568,4.71999979019165,51643100.0,3.7232656478881836
2011-08-29,4.760000228881836,4.619999885559082,4.71999979019165,4.71999979019165,11787600.0,3.7232656478881836
2011-09-02,4.789999961853027,4.659999847412109,4.699999809265137,4.699999809265137,45991300.0,3.707489013671875
2011-09-05,4.699999809265137,4.599999904632568,4.659999847412109,4.650000095367432,18619100.0,3.6680476665496826
2011-09-06,4.760000228881836,4.599999904632568,4.610000133514404,4.710000038146973,23839200.0,3.7153775691986084
2011-09-07,4.75,4.670000076293945,4.690000057220459,4.739999771118164,15399400.0,3.7390427589416504
2011-09-08,4.769999980926514,4.679999828338623,4.739999771118164,4.769999980926514,7877100.0,3.762707233428955
2011-09-09,4.809999942779541,4.769999980926514,4.800000190734863,4.789999961853027,6457600.0,3.7784841060638428
2011-09-12,4.800000190734863,4.710000038146973,4.760000228881836,4.78000020980835,8272400.0,3.7705953121185303
2011-09-13,4.820000171661377,4.78000020980835,4.789999961853027,4.809999942779541,8454900.0,3.794260025024414
2011-09-14,4.840000152587891,4.789999961853027,4.829999923706055,4.789999961853027,10810400.0,3.7784841060638428
2011-09-15,4.829999923706055,4.78000020980835,4.829999923706055,4.789999961853027,14135100.0,3.7784841060638428
2011-09-20,4.71999979019165,4.610000133514404,4.679999828338623,4.659999847412109,9776700.0,3.675936698913574
2011-09-21,4.710000038146973,4.650000095367432,4.690000057220459,4.690000057220459,8797300.0,3.6996004581451416
2011-09-22,4.75,4.579999923706055,4.670000076293945,4.630000114440918,25564400.0,3.652271270751953
2011-09-23,4.619999885559082,4.480000019073486,4.519999980926514,4.590000152587891,19383200.0,3.6207187175750732
2011-09-26,4.599999904632568,4.449999809265137,4.519999980926514,4.570000171661377,19542100.0,3.6049413681030273
2011-09-27,4.699999809265137,4.579999923706055,4.599999904632568,4.619999885559082,15214500.0,3.644383192062378
2011-09-28,4.690000057220459,4.590000152587891,4.639999866485596,4.590000152587891,15508600.0,3.6207187175750732
2011-09-29,4.690000057220459,4.550000190734863,4.570000171661377,4.690000057220459,20983700.0,3.6996004581451416
2011-09-30,4.739999771118164,4.599999904632568,4.699999809265137,4.599999904632568,14699900.0,3.6286065578460693
2011-10-03,4.650000095367432,4.579999923706055,4.619999885559082,4.619999885559082,11033600.0,3.644383192062378
2011-10-04,4.690000057220459,4.610000133514404,4.610000133514404,4.639999866485596,10914100.0,3.6601595878601074
2011-10-05,4.809999942779541,4.679999828338623,4.679999828338623,4.800000190734863,20020900.0,3.7863712310791016
2011-10-06,4.849999904632568,4.769999980926514,4.769999980926514,4.800000190734863,13562700.0,3.7863712310791016
2011-10-07,4.840000152587891,4.760000228881836,4.800000190734863,4.789999961853027,7577500.0,3.7784841060638428
2011-10-10,4.820000171661377,4.730000019073486,4.789999961853027,4.820000171661377,3447100.0,3.8021483421325684
2011-10-11,4.920000076293945,4.78000020980835,4.889999866485596,4.800000190734863,10751300.0,3.7863712310791016
2011-10-12,4.860000133514404,4.800000190734863,4.849999904632568,4.809999942779541,5573600.0,3.794260025024414
2011-10-13,4.900000095367432,4.78000020980835,4.829999923706055,4.820000171661377,13340400.0,3.8021483421325684
2011-10-14,4.860000133514404,4.820000171661377,4.860000133514404,4.849999904632568,5807500.0,3.825813055038452
2011-10-17,4.920000076293945,4.880000114440918,4.909999847412109,4.909999847412109,14746500.0,3.8731422424316406
2011-10-18,4.900000095367432,4.849999904632568,4.860000133514404,4.889999866485596,8576300.0,3.8573665618896484
2011-10-19,4.900000095367432,4.880000114440918,4.900000095367432,4.889999866485596,5422700.0,3.8573665618896484
2011-10-20,4.869999885559082,4.699999809265137,4.869999885559082,4.730000019073486,7589800.0,3.7619259357452393
2011-10-21,4.900000095367432,4.75,4.760000228881836,4.829999923706055,14032100.0,3.841459274291992
2011-10-24,4.900000095367432,4.829999923706055,4.889999866485596,4.849999904632568,15448600.0,3.8573660850524902
2011-10-25,4.860000133514404,4.809999942779541,4.860000133514404,4.840000152587891,7393500.0,3.849412679672241
2011-10-27,4.900000095367432,4.849999904632568,4.900000095367432,4.860000133514404,18417900.0,3.86531925201416
2011-10-28,4.909999847412109,4.869999885559082,4.900000095367432,4.880000114440918,16325900.0,3.8812267780303955
2011-10-31,4.900000095367432,4.840000152587891,4.900000095367432,4.880000114440918,12377000.0,3.8812267780303955
2011-11-01,4.880000114440918,4.849999904632568,4.849999904632568,4.869999885559082,8118800.0,3.8732731342315674
2011-11-02,4.860000133514404,4.800000190734863,4.800000190734863,4.860000133514404,12691600.0,3.86531925201416
2011-11-03,4.869999885559082,4.769999980926514,4.869999885559082,4.800000190734863,6634600.0,3.817599058151245
2011-11-04,4.880000114440918,4.78000020980835,4.869999885559082,4.789999961853027,9760100.0,3.8096468448638916
2011-11-08,4.889999866485596,4.829999923706055,4.869999885559082,4.829999923706055,15140800.0,3.841459274291992
2011-11-09,5.0,4.849999904632568,4.849999904632568,4.960000038146973,18241900.0,3.9448533058166504
2011-11-10,4.929999828338623,4.860000133514404,4.900000095367432,4.900000095367432,7903000.0,3.8971338272094727
2011-11-11,4.929999828338623,4.900000095367432,4.909999847412109,4.900000095367432,8114400.0,3.8971338272094727
2011-11-14,4.989999771118164,4.889999866485596,4.980000019073486,4.900000095367432,12750100.0,3.8971338272094727
2011-11-15,4.940000057220459,4.849999904632568,4.900000095367432,4.889999866485596,7057000.0,3.8891797065734863
2011-11-16,4.909999847412109,4.869999885559082,4.900000095367432,4.880000114440918,4703500.0,3.8812267780303955
2011-11-17,4.909999847412109,4.849999904632568,4.880000114440918,4.869999885559082,9959700.0,3.8732731342315674
2011-11-18,4.889999866485596,4.800000190734863,4.889999866485596,4.829999923706055,8989900.0,3.841459274291992
2011-11-21,4.800000190734863,4.650000095367432,4.800000190734863,4.710000038146973,12313100.0,3.7460198402404785
2011-11-22,4.809999942779541,4.650000095367432,4.659999847412109,4.730000019073486,5752100.0,3.7619259357452393
2011-11-23,4.800000190734863,4.690000057220459,4.690000057220459,4.739999771118164,3160500.0,3.7698802947998047
2011-11-24,4.960000038146973,4.71999979019165,4.78000020980835,4.960000038146973,3732900.0,3.9448533058166504
2011-11-25,4.880000114440918,4.800000190734863,4.869999885559082,4.829999923706055,3233400.0,3.841459274291992
2011-11-29,4.909999847412109,4.840000152587891,4.849999904632568,4.849999904632568,6184900.0,3.8573660850524902
2011-11-30,5.099999904632568,4.800000190734863,4.860000133514404,5.099999904632568,10228000.0,4.056199550628662
2011-12-01,5.099999904632568,4.929999828338623,5.079999923706055,4.929999828338623,13962200.0,3.920992851257324
2011-12-02,4.980000019073486,4.880000114440918,4.96999979019165,4.900000095367432,9273400.0,3.8971338272094727
2011-12-05,4.989999771118164,4.900000095367432,4.900000095367432,4.989999771118164,7180900.0,3.968712568283081
2011-12-06,4.989999771118164,4.920000076293945,4.929999828338623,4.949999809265137,3694200.0,3.9369001388549805
2011-12-07,5.090000152587891,4.889999866485596,4.960000038146973,5.090000152587891,8448700.0,4.04824686050415
2011-12-08,5.0,4.880000114440918,5.0,4.889999866485596,8922200.0,3.8891797065734863
2011-12-09,4.889999866485596,4.809999942779541,4.829999923706055,4.809999942779541,7516000.0,3.8255529403686523
2011-12-12,4.860000133514404,4.820000171661377,4.820000171661377,4.820000171661377,9793800.0,3.8335065841674805
2011-12-13,4.889999866485596,4.769999980926514,4.78000020980835,4.849999904632568,7329000.0,3.8573660850524902
2011-12-14,4.900000095367432,4.809999942779541,4.809999942779541,4.869999885559082,5750100.0,3.8732731342315674
2011-12-15,4.900000095367432,4.769999980926514,4.829999923706055,4.900000095367432,5949900.0,3.8971338272094727
2011-12-16,4.940000057220459,4.820000171661377,4.880000114440918,4.860000133514404,9354900.0,3.86531925201416
2011-12-19,5.019999980926514,4.889999866485596,4.889999866485596,5.0,3710500.0,3.9766669273376465
2011-12-20,5.010000228881836,4.96999979019165,4.989999771118164,4.989999771118164,8015700.0,3.968712568283081
2011-12-21,5.0,4.900000095367432,4.900000095367432,4.989999771118164,11061400.0,3.968712568283081
2011-12-22,5.0,4.980000019073486,4.989999771118164,4.989999771118164,4592300.0,3.968712568283081
2011-12-23,5.0,4.960000038146973,4.989999771118164,4.980000019073486,8885600.0,3.9607596397399902
2011-12-27,4.989999771118164,4.96999979019165,4.980000019073486,4.980000019073486,4590200.0,3.9607596397399902
2011-12-28,4.989999771118164,4.96999979019165,4.980000019073486,4.989999771118164,4234000.0,3.968712568283081
2011-12-29,5.099999904632568,4.96999979019165,4.980000019073486,5.050000190734863,4798500.0,4.016432762145996
2011-12-30,5.139999866485596,5.050000190734863,5.050000190734863,5.139999866485596,10422100.0,4.088013648986816
2012-01-03,5.190000057220459,5.0,5.090000152587891,5.0,6351400.0,3.9766669273376465
2012-01-04,5.03000020980835,4.869999885559082,5.0,4.889999866485596,12037900.0,3.8891797065734863
2012-01-05,4.929999828338623,4.849999904632568,4.889999866485596,4.889999866485596,9977700.0,3.8891797065734863
2012-01-06,4.96999979019165,4.880000114440918,4.889999866485596,4.949999809265137,12654000.0,3.9369001388549805
2012-01-09,4.989999771118164,4.929999828338623,4.949999809265137,4.980000019073486,9542000.0,3.9607596397399902
2012-01-10,5.0,4.980000019073486,5.0,4.989999771118164,14642600.0,3.968712568283081
2012-01-11,4.980000019073486,4.909999847412109,4.980000019073486,4.920000076293945,12790200.0,3.9130401611328125
2012-01-12,4.949999809265137,4.909999847412109,4.909999847412109,4.929999828338623,11033800.0,3.920992851257324
2012-01-13,4.96999979019165,4.929999828338623,4.949999809265137,4.929999828338623,10239000.0,3.920992851257324
2012-01-16,4.960000038146973,4.920000076293945,4.920000076293945,4.920000076293945,6968600.0,3.9130401611328125
2012-01-17,4.960000038146973,4.920000076293945,4.940000057220459,4.929999828338623,10126300.0,3.920992851257324
2012-01-18,4.929999828338623,4.840000152587891,4.920000076293945,4.869999885559082,19243200.0,3.8732731342315674
2012-01-19,4.889999866485596,4.809999942779541,4.880000114440918,4.840000152587891,27233300.0,3.849412679672241
2012-01-20,4.849999904632568,4.800000190734863,4.809999942779541,4.840000152587891,21285500.0,3.849412679672241
2012-01-25,4.840000152587891,4.789999961853027,4.829999923706055,4.809999942779541,19589600.0,3.8255529403686523
2012-01-26,4.820000171661377,4.78000020980835,4.809999942779541,4.809999942779541,24587500.0,3.8255529403686523
2012-01-27,4.809999942779541,4.730000019073486,4.800000190734863,4.769999980926514,26649200.0,3.7937400341033936
2012-01-30,4.800000190734863,4.75,4.75,4.75,18380600.0,3.777833938598633
2012-01-31,4.760000228881836,4.650000095367432,4.75,4.670000076293945,37845400.0,3.7142059803009033
2012-02-02,4.730000019073486,4.679999828338623,4.710000038146973,4.730000019073486,30024500.0,3.7619259357452393
2012-02-03,4.760000228881836,4.659999847412109,4.699999809265137,4.75,22367700.0,3.777833938598633
2012-02-08,4.809999942779541,4.659999847412109,4.659999847412109,4.78000020980835,27707100.0,3.8016932010650635
2012-02-09,4.980000019073486,4.769999980926514,4.78000020980835,4.96999979019165,24377100.0,3.952805519104004
2012-02-10,5.010000228881836,4.929999828338623,4.96999979019165,4.989999771118164,18285200.0,3.968712568283081
2012-02-13,5.019999980926514,4.96999979019165,5.0,4.989999771118164,11422500.0,3.968712568283081
2012-02-14,5.019999980926514,4.920000076293945,4.96999979019165,5.0,10514600.0,3.9766669273376465
2012-02-15,5.0,4.960000038146973,4.989999771118164,4.989999771118164,9997900.0,3.968712568283081
2012-02-16,5.0,4.920000076293945,4.960000038146973,4.980000019073486,17852000.0,3.9607596397399902
2012-02-17,5.03000020980835,4.980000019073486,5.0,5.010000228881836,13088100.0,3.9846203327178955
2012-02-20,5.050000190734863,4.989999771118164,5.050000190734863,5.0,18005100.0,3.9766669273376465
2012-02-21,5.050000190734863,4.980000019073486,4.989999771118164,5.039999961853027,14354900.0,4.008479118347168
2012-02-22,5.070000171661377,5.010000228881836,5.039999961853027,5.010000228881836,13030500.0,3.9846203327178955
2012-02-23,5.130000114440918,5.0,5.019999980926514,5.090000152587891,23973400.0,4.04824686050415
2012-02-24,5.190000057220459,5.010000228881836,5.059999942779541,5.150000095367432,29616500.0,4.095966339111328
2012-02-27,5.179999828338623,5.099999904632568,5.099999904632568,5.150000095367432,14087800.0,4.095966339111328
2012-02-28,5.150000095367432,5.070000171661377,5.150000095367432,5.099999904632568,8305300.0,4.056199550628662
2012-02-29,5.170000076293945,5.079999923706055,5.099999904632568,5.170000076293945,14866900.0,4.111872673034668
2012-03-01,5.199999809265137,5.150000095367432,5.150000095367432,5.170000076293945,10724300.0,4.111872673034668
2012-03-02,5.190000057220459,5.150000095367432,5.170000076293945,5.170000076293945,11170600.0,4.111872673034668
2012-03-05,5.199999809265137,5.150000095367432,5.179999828338623,5.159999847412109,6741500.0,4.103919982910156
2012-03-06,5.179999828338623,5.059999942779541,5.159999847412109,5.159999847412109,19540000.0,4.103919982910156
2012-03-07,5.150000095367432,5.050000190734863,5.090000152587891,5.119999885559082,16673300.0,4.07210636138916
2012-03-08,5.139999866485596,5.099999904632568,5.110000133514404,5.139999866485596,13618600.0,4.088013648986816
2012-03-09,5.159999847412109,5.110000133514404,5.139999866485596,5.130000114440918,13245600.0,4.0800604820251465
2012-03-12,5.139999866485596,5.039999961853027,5.099999904632568,5.039999961853027,15827400.0,4.008479118347168
2012-03-13,5.130000114440918,5.03000020980835,5.059999942779541,5.059999942779541,10733400.0,4.024386882781982
2012-03-14,5.130000114440918,5.079999923706055,5.079999923706055,5.119999885559082,17602400.0,4.07210636138916
2012-03-15,5.150000095367432,5.070000171661377,5.119999885559082,5.150000095367432,6790200.0,4.095966339111328
2012-03-16,5.150000095367432,5.079999923706055,5.150000095367432,5.110000133514404,7826800.0,4.064153671264648
2012-03-19,5.119999885559082,5.090000152587891,5.110000133514404,5.110000133514404,10261100.0,4.064153671264648
2012-03-20,5.130000114440918,5.099999904632568,5.110000133514404,5.110000133514404,12909800.0,4.064153671264648
2012-03-21,5.159999847412109,5.099999904632568,5.099999904632568,5.150000095367432,11981200.0,4.095966339111328
2012-03-22,5.159999847412109,5.119999885559082,5.130000114440918,5.139999866485596,12856300.0,4.088013648986816
2012-03-23,5.139999866485596,5.099999904632568,5.130000114440918,5.119999885559082,6942700.0,4.07210636138916
2012-03-26,5.139999866485596,5.119999885559082,5.119999885559082,5.119999885559082,10979800.0,4.07210636138916
2012-03-27,5.190000057220459,5.119999885559082,5.139999866485596,5.130000114440918,11215500.0,4.0800604820251465
2012-03-28,5.150000095367432,5.119999885559082,5.130000114440918,5.139999866485596,11231400.0,4.088013648986816
2012-03-29,5.150000095367432,5.119999885559082,5.150000095367432,5.139999866485596,11412900.0,4.088013648986816
2012-03-30,5.199999809265137,5.139999866485596,5.139999866485596,5.199999809265137,14360100.0,4.135732650756836
2012-04-02,5.199999809265137,5.150000095367432,5.179999828338623,5.190000057220459,7964500.0,4.127779960632324
2012-04-03,5.28000020980835,5.190000057220459,5.190000057220459,5.28000020980835,23997500.0,4.199360370635986
2012-04-04,5.28000020980835,5.25,5.269999980926514,5.269999980926514,15997800.0,4.191406726837158
2012-04-05,5.300000190734863,5.239999771118164,5.269999980926514,5.289999961853027,13407000.0,4.207313060760498
2012-04-06,5.329999923706055,5.289999961853027,5.289999961853027,5.320000171661377,9018500.0,4.231173992156982
2012-04-09,5.340000152587891,5.170000076293945,5.309999942779541,5.320000171661377,9100800.0,4.231173992156982
2012-04-10,5.360000133514404,5.300000190734863,5.300000190734863,5.340000152587891,14081300.0,4.247079849243164
2012-04-12,5.440000057220459,5.320000171661377,5.320000171661377,5.400000095367432,17124600.0,4.2947998046875
2012-04-13,5.409999847412109,5.380000114440918,5.400000095367432,5.400000095367432,11422600.0,4.2947998046875
2012-04-16,5.400000095367432,5.349999904632568,5.380000114440918,5.389999866485596,9034000.0,4.28684663772583
2012-04-17,5.400000095367432,5.340000152587891,5.380000114440918,5.360000133514404,16631100.0,4.262986183166504
2012-04-18,5.389999866485596,5.369999885559082,5.369999885559082,5.369999885559082,10603800.0,4.270940780639648
2012-04-19,5.389999866485596,5.340000152587891,5.380000114440918,5.360000133514404,17472400.0,4.262986183166504
2012-04-20,5.369999885559082,5.340000152587891,5.340000152587891,5.369999885559082,12536300.0,4.270940780639648
2012-04-23,5.369999885559082,5.309999942779541,5.369999885559082,5.320000171661377,19228000.0,4.231173992156982
2012-04-24,5.340000152587891,5.28000020980835,5.28000020980835,5.300000190734863,16012000.0,4.215266227722168
2012-04-25,5.329999923706055,5.289999961853027,5.300000190734863,5.309999942779541,15781600.0,4.223220348358154
2012-04-26,5.320000171661377,5.28000020980835,5.300000190734863,5.309999942779541,11589900.0,4.223220348358154
2012-04-27,5.309999942779541,5.289999961853027,5.309999942779541,5.309999942779541,9029500.0,4.223220348358154
2012-04-30,5.340000152587891,5.300000190734863,5.309999942779541,5.309999942779541,9286900.0,4.223220348358154
2012-05-02,5.340000152587891,5.300000190734863,5.309999942779541,5.320000171661377,12799000.0,4.231173992156982
2012-05-03,5.369999885559082,5.309999942779541,5.320000171661377,5.329999923706055,9737100.0,4.239125728607178
2012-05-04,5.389999866485596,5.329999923706055,5.329999923706055,5.369999885559082,14110900.0,4.270940780639648
2012-05-07,5.369999885559082,5.300000190734863,5.320000171661377,5.360000133514404,8812000.0,4.262986183166504
2012-05-08,5.369999885559082,5.340000152587891,5.349999904632568,5.369999885559082,3574000.0,4.270940780639648
2012-05-09,5.380000114440918,5.349999904632568,5.360000133514404,5.360000133514404,13311400.0,4.262986183166504
2012-05-10,5.389999866485596,5.349999904632568,5.360000133514404,5.380000114440918,12883500.0,4.278892993927002
2012-05-11,5.400000095367432,5.369999885559082,5.369999885559082,5.389999866485596,12754700.0,4.28684663772583
2012-05-14,5.420000076293945,5.380000114440918,5.400000095367432,5.389999866485596,19469300.0,4.28684663772583
2012-05-15,5.389999866485596,5.340000152587891,5.349999904632568,5.369999885559082,17170800.0,4.270940780639648
2012-05-16,5.369999885559082,5.289999961853027,5.369999885559082,5.309999942779541,11653600.0,4.223220348358154
2012-05-17,5.360000133514404,5.309999942779541,5.309999942779541,5.349999904632568,6219400.0,4.255032539367676
2012-05-18,5.360000133514404,5.28000020980835,5.329999923706055,5.320000171661377,12177800.0,4.231173992156982
2012-05-21,5.369999885559082,5.320000171661377,5.360000133514404,5.360000133514404,6864300.0,4.262986183166504
2012-05-22,5.389999866485596,5.349999904632568,5.349999904632568,5.380000114440918,8201100.0,4.278892993927002
2012-05-23,5.480000019073486,5.389999866485596,5.480000019073486,5.440000057220459,13643800.0,4.326613903045654
2012-05-24,5.449999809265137,5.420000076293945,5.429999828338623,5.440000057220459,9198300.0,4.326613903045654
2012-05-25,5.46999979019165,5.429999828338623,5.46999979019165,5.429999828338623,7629300.0,4.318658828735352
2012-05-28,5.309999942779541,5.25,5.289999961853027,5.25,5174700.0,4.294122695922852
2012-05-29,5.340000152587891,5.25,5.25,5.300000190734863,6310300.0,4.335018157958984
2012-05-30,5.380000114440918,5.300000190734863,5.300000190734863,5.329999923706055,8553600.0,4.359555721282959
2012-05-31,5.400000095367432,5.329999923706055,5.329999923706055,5.369999885559082,17374600.0,4.392273902893066
2012-06-01,5.369999885559082,5.340000152587891,5.349999904632568,5.360000133514404,7925500.0,4.384093761444092
2012-06-04,5.389999866485596,5.269999980926514,5.269999980926514,5.329999923706055,16089700.0,4.359555721282959
2012-06-05,5.369999885559082,5.309999942779541,5.340000152587891,5.320000171661377,10236300.0,4.351377964019775
2012-06-06,5.369999885559082,5.349999904632568,5.349999904632568,5.360000133514404,11115300.0,4.384093761444092
2012-06-07,5.380000114440918,5.360000133514404,5.380000114440918,5.369999885559082,16004100.0,4.392273902893066
2012-06-08,5.380000114440918,5.349999904632568,5.369999885559082,5.349999904632568,12144500.0,4.375915050506592
2012-06-11,5.380000114440918,5.360000133514404,5.369999885559082,5.360000133514404,9116300.0,4.384093761444092
2012-06-12,5.369999885559082,5.349999904632568,5.349999904632568,5.369999885559082,6858000.0,4.392273902893066
